time,odom_x,odom_y,fused_x,fused_y,lidar_avg
1763896916097,1.81713,-0.402942,1.81878,-0.402606,
1763896916139,1.81713,-0.402942,1.8187,-0.402622,
1763896916194,1.81713,-0.402942,1.81862,-0.402638,
1763896916221,1.81713,-0.402943,1.81854,-0.402653,
1763896916264,1.81712,-0.402944,1.81847,-0.402669,
1763896916294,1.81712,-0.402946,1.8184,-0.402684,
1763896916335,1.81712,-0.402947,1.81834,-0.402698,
1763896916364,1.81712,-0.402949,1.81828,-0.402712,
1763896916405,1.81711,-0.402951,1.81822,-0.402725,
1763896916449,1.81711,-0.402953,1.81816,-0.402738,
1763896916477,1.81711,-0.402954,1.81811,-0.40275,
1763896916521,1.8171,-0.402956,1.81805,-0.402762,
1763896916558,1.8171,-0.40296,1.818,-0.402774,
1763896916596,1.8171,-0.402962,1.81796,-0.402786,
1763896916635,1.81709,-0.402967,1.81791,-0.402798,
1763896916668,1.81708,-0.402983,1.81786,-0.402818,
1763896916710,1.81705,-0.403005,1.8178,-0.402845,
1763896916751,1.81703,-0.403032,1.81774,-0.402876,
1763896916795,1.817,-0.403063,1.81768,-0.402912,
1763896916833,1.81697,-0.403097,1.81762,-0.402951,
1763896916877,1.81693,-0.403139,1.81755,-0.402996,
1763896916908,1.81689,-0.403185,1.81748,-0.403047,
1763896916959,1.81685,-0.403233,1.81741,-0.403099,
1763896916998,1.81681,-0.403281,1.81734,-0.403154,
1763896917048,1.81676,-0.403333,1.81728,-0.40321,
1763896917091,1.81672,-0.403387,1.81721,-0.403268,
1763896917136,1.81668,-0.403443,1.81714,-0.403329,
1763896917164,1.81663,-0.403502,1.81708,-0.403392,
1763896917201,1.8166,-0.403557,1.81702,-0.403453,
1763896917235,1.81658,-0.403589,1.81697,-0.403499,
1763896917272,1.81656,-0.403623,1.81693,-0.40354,
1763896917308,1.81655,-0.403659,1.8169,-0.40358,
1763896917351,1.81653,-0.403696,1.81686,-0.403621,
1763896917403,1.81652,-0.403736,1.81683,-0.403663,
1763896917432,1.81651,-0.403778,1.8168,-0.403708,
1763896917481,1.8165,-0.403813,1.81678,-0.403749,
1763896917520,1.81649,-0.403852,1.81676,-0.40379,
1763896917556,1.81648,-0.403896,1.81674,-0.403835,
1763896917609,1.81647,-0.403945,1.81672,-0.403884,
1763896917657,1.81647,-0.404,1.8167,-0.403939,
1763896917680,1.81646,-0.404057,1.81668,-0.403997,
1763896917721,1.81646,-0.404116,1.81666,-0.404058,
1763896917759,1.81645,-0.404177,1.81665,-0.40412,
1763896917796,1.81645,-0.40424,1.81664,-0.404185,
1763896917840,1.81645,-0.404305,1.81663,-0.404251,
1763896917883,1.81645,-0.404373,1.81662,-0.40432,
1763896917916,1.81645,-0.404446,1.8166,-0.404393,
1763896917957,1.81644,-0.404519,1.81659,-0.404468,
1763896917994,1.81644,-0.404592,1.81658,-0.404543,
1763896918035,1.81645,-0.404664,1.81658,-0.404617,
1763896918072,1.81645,-0.404735,1.81658,-0.404692,
1763896918106,1.81647,-0.404807,1.81658,-0.404766,
1763896918139,1.81648,-0.40488,1.81659,-0.40484,
1763896918179,1.8165,-0.404953,1.8166,-0.404915,
1763896918216,1.81651,-0.405021,1.81661,-0.404986,
1763896918256,1.81652,-0.405088,1.81662,-0.405056,
1763896918288,1.81654,-0.405147,1.81662,-0.40512,
1763896918322,1.81655,-0.405193,1.81663,-0.405173,
1763896918368,1.81656,-0.405227,1.81664,-0.405215,
1763896918413,1.81656,-0.405247,1.81664,-0.405243,
1763896918434,1.81657,-0.405255,1.81664,-0.405259,
1763896918488,1.81656,-0.405258,1.81664,-0.405266,
1763896918543,1.81656,-0.405258,1.81664,-0.405269,
1763896918575,1.81656,-0.405258,1.81663,-0.405269,
1763896918610,1.81656,-0.405257,1.81663,-0.405269,
1763896918647,1.81656,-0.405256,1.81662,-0.405267,
1763896918681,1.81656,-0.405255,1.81662,-0.405266,
1763896918732,1.81656,-0.405254,1.81662,-0.405265,
1763896918761,1.81656,-0.405253,1.81662,-0.405263,
1763896918794,1.81656,-0.405253,1.81661,-0.405262,
1763896918835,1.81656,-0.405252,1.81661,-0.40526,
1763896918879,1.81656,-0.405251,1.81661,-0.405259,
1763896918921,1.81656,-0.40525,1.8166,-0.405258,
1763896918966,1.81656,-0.405249,1.8166,-0.405256,
1763896919004,1.81656,-0.405248,1.8166,-0.405255,
1763896919051,1.81651,-0.405091,1.81656,-0.405155,
1763896919095,1.81645,-0.40493,1.81651,-0.405014,
1763896919128,1.81639,-0.404768,1.81646,-0.404857,
1763896919166,1.81628,-0.404451,1.81637,-0.404595,
1763896919212,1.81617,-0.404129,1.81626,-0.404291,
1763896919247,1.81606,-0.403806,1.81615,-0.40397,
1763896919292,1.81595,-0.403484,1.81603,-0.403643,
1763896919335,1.81584,-0.403161,1.81592,-0.403314,
1763896919372,1.81573,-0.402839,1.8158,-0.402985,
1763896919413,1.81562,-0.402516,1.81569,-0.402656,
1763896919452,1.81551,-0.402194,1.81557,-0.402326,
1763896919493,1.8154,-0.401872,1.81546,-0.401998,
1763896919531,1.81529,-0.401549,1.81535,-0.401669,
1763896919565,1.81512,-0.401072,1.8152,-0.401242,
1763896919617,1.8149,-0.400434,1.815,-0.400676,
1763896919668,1.81462,-0.399635,1.81475,-0.399954,
1763896919694,1.81451,-0.399292,1.81458,-0.399464,
1763896919740,1.81412,-0.398154,1.81427,-0.398556,
1763896919785,1.81363,-0.39671,1.81384,-0.397295,
1763896919812,1.81309,-0.395102,1.81333,-0.395796,
1763896919849,1.81244,-0.393178,1.81273,-0.394006,
1763896919882,1.81174,-0.39109,1.81205,-0.392,
1763896919936,1.81098,-0.38884,1.81132,-0.389812,
1763896919988,1.81016,-0.386428,1.81052,-0.387453,
1763896920021,1.8094,-0.384168,1.80973,-0.385125,
1763896920064,1.80842,-0.381292,1.80881,-0.38242,
1763896920118,1.80738,-0.37824,1.80781,-0.37946,
1763896920143,1.80629,-0.375025,1.80673,-0.376301,
1763896920184,1.80514,-0.371651,1.8056,-0.372967,
1763896920235,1.80394,-0.368113,1.80441,-0.369463,
1763896920259,1.80262,-0.36426,1.80312,-0.365697,
1763896920304,1.80125,-0.360242,1.80177,-0.361727,
1763896920342,1.79983,-0.356063,1.80035,-0.357579,
1763896920373,1.79835,-0.351723,1.79888,-0.353263,
1763896920420,1.79681,-0.347222,1.79735,-0.348783,
1763896920468,1.79538,-0.343026,1.79587,-0.344437,
1763896920507,1.79369,-0.338064,1.79424,-0.339656,
1763896920542,1.79194,-0.332921,1.79251,-0.334597,
1763896920596,1.79013,-0.327612,1.79072,-0.329328,
1763896920637,1.78821,-0.321987,1.78883,-0.323781,
1763896920677,1.78624,-0.316199,1.78686,-0.318027,
1763896920718,1.78421,-0.310246,1.78484,-0.312091,
1763896920768,1.78207,-0.303981,1.78273,-0.30589,
1763896920807,1.77988,-0.297549,1.78054,-0.299484,
1763896920852,1.77763,-0.290956,1.7783,-0.292901,
1763896920897,1.77538,-0.284358,1.77603,-0.28625,
1763896920928,1.77297,-0.277294,1.77365,-0.279279,
1763896920976,1.77051,-0.270057,1.7712,-0.272079,
1763896921023,1.76799,-0.26266,1.76868,-0.264693,
1763896921072,1.76536,-0.254947,1.76607,-0.257037,
1763896921112,1.76262,-0.24691,1.76336,-0.249076,
1763896921155,1.75982,-0.238708,1.76057,-0.240896,
1763896921201,1.75697,-0.230345,1.75772,-0.232534,
1763896921230,1.75412,-0.221977,1.75485,-0.224102,
1763896921265,1.75127,-0.213609,1.75197,-0.215646,
1763896921305,1.74842,-0.20524,1.74908,-0.207185,
1763896921352,1.74556,-0.196873,1.7462,-0.198724,
1763896921376,1.74271,-0.188505,1.74331,-0.190267,
1763896921409,1.73985,-0.180138,1.74043,-0.181814,
1763896921447,1.73699,-0.171772,1.73754,-0.173366,
1763896921488,1.73414,-0.163405,1.73466,-0.164921,
1763896921538,1.73128,-0.155039,1.73178,-0.156481,
1763896921573,1.72842,-0.146673,1.72889,-0.148044,
1763896921615,1.72556,-0.138307,1.72601,-0.139611,
1763896921667,1.7227,-0.129941,1.72313,-0.131182,
1763896921699,1.71984,-0.121576,1.72025,-0.122756,
1763896921741,1.71698,-0.113211,1.71737,-0.114333,
1763896921785,1.71412,-0.104846,1.71449,-0.105913,
1763896921814,1.71125,-0.096481,1.71161,-0.097496,
1763896921860,1.70839,-0.0881167,1.70872,-0.089082,
1763896921910,1.70552,-0.0797527,1.70584,-0.0806706,
1763896921938,1.70266,-0.0713889,1.70296,-0.0722619,
1763896921968,1.69979,-0.0630253,1.70008,-0.0638555,
1763896922018,1.69693,-0.0546619,1.6972,-0.0554515,
1763896922044,1.69406,-0.0462988,1.69432,-0.0470497,
1763896922090,1.69119,-0.0379358,1.69144,-0.0386499,
1763896922136,1.68832,-0.0295732,1.68856,-0.0302523,
1763896922169,1.68545,-0.0212109,1.68568,-0.0218566,
1763896922205,1.68258,-0.0128488,1.6828,-0.0134629,
1763896922246,1.67971,-0.0044871,1.67992,-0.00507098,
1763896922289,1.67684,0.00387438,1.67704,0.00331917,
1763896922322,1.67397,0.0122357,1.67415,0.0117077,
1763896922362,1.67109,0.0205968,1.67127,0.0200947,
1763896922409,1.66822,0.0289576,1.66839,0.0284802,
1763896922444,1.66534,0.0373182,1.66551,0.0368642,
1763896922486,1.66247,0.0456786,1.66262,0.0452469,
1763896922525,1.65959,0.0540373,1.65974,0.0536274,
1763896922570,1.6567,0.0623925,1.65685,0.0620041,
1763896922613,1.65381,0.0707429,1.65395,0.0703758,
1763896922652,1.6509,0.0790872,1.65104,0.0787411,
1763896922680,1.64796,0.0874229,1.64811,0.087098,
1763896922731,1.64501,0.0957491,1.64516,0.0954452,
1763896922783,1.64202,0.104065,1.64218,0.103782,
1763896922810,1.63901,0.112371,1.63918,0.112107,
1763896922839,1.63597,0.120667,1.63615,0.120422,
1763896922892,1.6329,0.128952,1.63308,0.128725,
1763896922927,1.6298,0.137226,1.62999,0.137016,
1763896922973,1.62668,0.145489,1.62687,0.145296,
1763896923015,1.62352,0.153742,1.62373,0.153565,
1763896923054,1.62034,0.161983,1.62055,0.161821,
1763896923099,1.61712,0.170214,1.61734,0.170066,
1763896923133,1.61388,0.178433,1.61411,0.178299,
1763896923179,1.61061,0.186641,1.61085,0.18652,
1763896923217,1.60732,0.194838,1.60755,0.19473,
1763896923251,1.60399,0.203023,1.60423,0.202927,
1763896923288,1.60063,0.211197,1.60088,0.211112,
1763896923323,1.59725,0.219359,1.5975,0.219285,
1763896923362,1.59384,0.227507,1.5941,0.227445,
1763896923402,1.59039,0.235641,1.59066,0.23559,
1763896923437,1.58691,0.243757,1.58718,0.243718,
1763896923478,1.58338,0.251854,1.58366,0.251827,
1763896923529,1.57981,0.25993,1.5801,0.259916,
1763896923557,1.57618,0.267981,1.57649,0.267982,
1763896923600,1.5725,0.276008,1.57282,0.276023,
1763896923640,1.56877,0.28401,1.56911,0.284038,
1763896923680,1.56498,0.291987,1.56533,0.292028,
1763896923721,1.56114,0.299937,1.56151,0.299992,
1763896923761,1.55724,0.307861,1.55763,0.307929,
1763896923809,1.55329,0.315758,1.55369,0.315838,
1763896923858,1.54929,0.323628,1.5497,0.32372,
1763896923890,1.54523,0.331469,1.54565,0.331573,
1763896923920,1.54127,0.338993,1.54164,0.339214,
1763896923955,1.53717,0.346649,1.53757,0.346857,
1763896924002,1.53293,0.354387,1.53338,0.354555,
1763896924035,1.5286,0.362067,1.52909,0.362236,
1763896924072,1.52414,0.369669,1.52467,0.369862,
1763896924116,1.51954,0.377187,1.52012,0.377413,
1763896924159,1.5148,0.384613,1.51544,0.384878,
1763896924196,1.5099,0.391931,1.51059,0.392241,
1763896924243,1.50482,0.399121,1.50558,0.399485,
1763896924288,1.49955,0.406176,1.50038,0.406598,
1763896924336,1.49411,0.413039,1.495,0.413539,
1763896924359,1.48847,0.419714,1.48943,0.420296,
1763896924387,1.48261,0.426194,1.48364,0.426858,
1763896924425,1.47653,0.432453,1.47764,0.433208,
1763896924456,1.47021,0.438487,1.4714,0.439334,
1763896924495,1.46368,0.444263,1.46494,0.445212,
1763896924533,1.45691,0.449781,1.45825,0.450832,
1763896924572,1.4499,0.455054,1.45131,0.4562,
1763896924624,1.44266,0.460024,1.44414,0.46128,
1763896924669,1.43521,0.464658,1.43675,0.466038,
1763896924709,1.42755,0.468927,1.42913,0.470444,
1763896924755,1.41969,0.472797,1.42132,0.474463,
1763896924794,1.41163,0.476256,1.4133,0.478075,
1763896924841,1.40341,0.479262,1.4051,0.481247,
1763896924885,1.39504,0.481785,1.39674,0.483946,
1763896924921,1.38655,0.483814,1.38825,0.486154,
1763896924968,1.37795,0.485341,1.37964,0.487857,
1763896925006,1.36929,0.486336,1.37095,0.489034,
1763896925035,1.36059,0.48682,1.36219,0.489689,
1763896925085,1.35187,0.486787,1.35341,0.48982,
1763896925118,1.34316,0.486234,1.34464,0.489424,
1763896925148,1.33451,0.485154,1.3359,0.488497,
1763896925186,1.32595,0.483527,1.32722,0.487023,
1763896925235,1.31803,0.481515,1.31899,0.485102,
1763896925283,1.31067,0.479179,1.31129,0.482808,
1763896925320,1.30391,0.476612,1.30417,0.480232,
1763896925357,1.29777,0.473915,1.29766,0.477469,
1763896925390,1.29226,0.471183,1.29179,0.474618,
1763896925423,1.28736,0.468488,1.28656,0.471763,
1763896925465,1.28306,0.465895,1.28194,0.468976,
1763896925504,1.27932,0.463466,1.27792,0.466324,
1763896925538,1.27613,0.461248,1.27446,0.463862,
1763896925586,1.27345,0.45928,1.27155,0.461636,
1763896925636,1.27128,0.457613,1.26917,0.459694,
1763896925660,1.26964,0.456309,1.26732,0.458095,
1763896925701,1.26851,0.455388,1.266,0.456874,
1763896925748,1.26786,0.454843,1.26518,0.456038,
1763896925774,1.26764,0.45466,1.26482,0.455582,
1763896925821,1.26763,0.454657,1.26478,0.455386,
1763896925849,1.26763,0.454655,1.26485,0.455292,
1763896925892,1.26763,0.454654,1.26495,0.455238,
1763896925951,1.26763,0.454654,1.26507,0.4552,
1763896925976,1.26763,0.454654,1.26519,0.45517,
1763896926014,1.26763,0.454653,1.26531,0.455143,
1763896926042,1.26763,0.454653,1.26542,0.455118,
1763896926089,1.26763,0.454652,1.26553,0.455095,
1763896926133,1.26763,0.454651,1.26563,0.455072,
1763896926176,1.26763,0.45465,1.26573,0.455051,
1763896926214,1.26762,0.454648,1.26582,0.455029,
1763896926258,1.26762,0.454645,1.2659,0.455008,
1763896926294,1.26762,0.454641,1.26598,0.454987,
1763896926329,1.26761,0.454636,1.26606,0.454965,
1763896926364,1.2676,0.454628,1.26613,0.454943,
1763896926397,1.2676,0.45462,1.26619,0.45492,
1763896926442,1.26759,0.454612,1.26625,0.454898,
1763896926483,1.26758,0.454604,1.26631,0.454876,
1763896926509,1.26757,0.454596,1.26637,0.454855,
1763896926558,1.26756,0.454588,1.26642,0.454834,
1763896926613,1.26756,0.45458,1.26646,0.454814,
1763896926641,1.26755,0.454572,1.26651,0.454795,
1763896926682,1.26754,0.454565,1.26655,0.454776,
1763896926723,1.26753,0.454557,1.26659,0.454758,
1763896926756,1.26752,0.454547,1.26663,0.454739,
1763896926796,1.26751,0.454534,1.26666,0.454718,
1763896926825,1.2675,0.454528,1.26669,0.454701,
1763896926873,1.26749,0.454522,1.26672,0.454686,
1763896926908,1.26748,0.454516,1.26675,0.454672,
1763896926943,1.26747,0.45451,1.26677,0.454658,
1763896926987,1.26745,0.454503,1.26679,0.454644,
1763896927017,1.26744,0.454495,1.26681,0.45463,
1763896927061,1.26743,0.454488,1.26683,0.454616,
1763896927108,1.26741,0.454481,1.26685,0.454603,
1763896927149,1.2674,0.454474,1.26686,0.45459,
1763896927198,1.26738,0.454467,1.26687,0.454577,
1763896927237,1.26737,0.45446,1.26688,0.454565,
1763896927270,1.26735,0.454453,1.26689,0.454553,
1763896927300,1.26733,0.454446,1.26689,0.454541,
1763896927339,1.26732,0.454438,1.2669,0.454529,
1763896927363,1.2673,0.454431,1.2669,0.454517,
1763896927394,1.26728,0.454423,1.2669,0.454505,
1763896927424,1.26725,0.454416,1.2669,0.454494,
1763896927466,1.26723,0.45441,1.26689,0.454483,
1763896927503,1.26721,0.454403,1.26689,0.454473,
1763896927539,1.26719,0.454396,1.26688,0.454463,
1763896927581,1.26717,0.45439,1.26688,0.454453,
1763896927627,1.26715,0.454384,1.26687,0.454444,
1763896927671,1.26712,0.454379,1.26686,0.454435,
1763896927709,1.2671,0.454373,1.26685,0.454427,
1763896927764,1.26708,0.454368,1.26684,0.454419,
1763896927798,1.26705,0.454363,1.26683,0.454411,
1763896927844,1.26703,0.454358,1.26681,0.454404,
1763896927900,1.267,0.454353,1.2668,0.454396,
1763896927939,1.26697,0.454347,1.26678,0.454389,
1763896927992,1.26694,0.454342,1.26676,0.454382,
1763896928035,1.26691,0.454337,1.26674,0.454375,
1763896928080,1.26688,0.454333,1.26672,0.454368,
1763896928122,1.26685,0.454328,1.2667,0.454362,
1763896928161,1.26682,0.454324,1.26667,0.454356,
1763896928201,1.26679,0.45432,1.26665,0.45435,
1763896928256,1.26676,0.454316,1.26662,0.454344,
1763896928287,1.26673,0.454312,1.2666,0.454339,
1763896928324,1.2667,0.454308,1.26657,0.454334,
1763896928362,1.26666,0.454305,1.26655,0.454329,
1763896928398,1.26663,0.454301,1.26652,0.454324,
1763896928427,1.26659,0.454292,1.26649,0.454316,
1763896928467,1.26656,0.454283,1.26646,0.454307,
1763896928515,1.26653,0.454275,1.26643,0.454297,
1763896928546,1.26649,0.454268,1.2664,0.454289,
1763896928584,1.26646,0.454262,1.26638,0.454281,
1763896928647,1.26643,0.454257,1.26635,0.454275,
1763896928682,1.26639,0.454253,1.26632,0.45427,
1763896928733,1.26636,0.45425,1.26629,0.454265,
1763896928767,1.26633,0.454249,1.26626,0.454262,
1763896928806,1.26629,0.454248,1.26623,0.45426,
1763896928844,1.26609,0.454257,1.26609,0.454265,
1763896928880,1.26589,0.454269,1.26591,0.454274,
1763896928911,1.26552,0.454299,1.26561,0.454297,
1763896928948,1.26515,0.454336,1.26527,0.454328,
1763896928982,1.26478,0.45438,1.2649,0.454368,
1763896929014,1.26441,0.454425,1.26452,0.454411,
1763896929058,1.26404,0.454474,1.26415,0.454459,
1763896929100,1.26367,0.454529,1.26378,0.454511,
1763896929147,1.2633,0.45459,1.2634,0.45457,
1763896929179,1.26294,0.454656,1.26303,0.454634,
1763896929219,1.26257,0.454728,1.26266,0.454704,
1763896929268,1.26221,0.454806,1.26229,0.454779,
1763896929299,1.26185,0.45489,1.26193,0.454861,
1763896929351,1.26149,0.454979,1.26156,0.454948,
1763896929385,1.26145,0.454977,1.26141,0.45498,
1763896929421,1.26145,0.454979,1.26135,0.454992,
1763896929456,1.26145,0.454983,1.26133,0.454999,
1763896929485,1.26145,0.454984,1.26133,0.455002,
1763896929528,1.26145,0.454984,1.26133,0.455002,
1763896929582,1.26145,0.454985,1.26134,0.455002,
1763896929620,1.26145,0.454985,1.26134,0.455002,
1763896929657,1.26145,0.454985,1.26134,0.455001,
1763896929693,1.26145,0.454985,1.26135,0.455001,
1763896929733,1.26145,0.454986,1.26135,0.455,
1763896929763,1.26144,0.454986,1.26135,0.455,
1763896929802,1.26144,0.454987,1.26136,0.455,
1763896929853,1.26144,0.454987,1.26136,0.455,
1763896929896,1.26144,0.454987,1.26136,0.454999,
1763896929932,1.26144,0.454988,1.26137,0.454999,
1763896929975,1.26144,0.454988,1.26137,0.454999,
1763896930004,1.26144,0.454988,1.26137,0.454999,
1763896930041,1.26143,0.454989,1.26137,0.454998,
1763896930095,1.26143,0.454989,1.26137,0.454998,
1763896930131,1.26143,0.45499,1.26138,0.454998,
1763896930163,1.26143,0.45499,1.26138,0.454998,
1763896930203,1.26143,0.454991,1.26138,0.454998,
1763896930255,1.26143,0.454991,1.26138,0.454998,
1763896930289,1.26143,0.454991,1.26138,0.454998,
1763896930317,1.26143,0.454991,1.26138,0.454998,
1763896930351,1.26142,0.454992,1.26138,0.454998,
1763896930392,1.26142,0.454992,1.26138,0.454998,
1763896930431,1.26142,0.454993,1.26138,0.454998,
1763896930471,1.26142,0.454993,1.26138,0.454999,
1763896930503,1.26142,0.454993,1.26138,0.454999,
1763896930540,1.26142,0.454994,1.26138,0.454999,
1763896930579,1.26142,0.454994,1.26139,0.454999,
1763896930614,1.26142,0.454994,1.26139,0.454999,
1763896930653,1.26141,0.454995,1.26139,0.454999,
1763896930691,1.26141,0.454995,1.26139,0.454999,
1763896930735,1.26141,0.454995,1.26139,0.454999,
1763896930789,1.26141,0.454996,1.26139,0.455,
1763896930817,1.26141,0.454996,1.26139,0.455,
1763896930867,1.26141,0.454997,1.26139,0.455,
1763896930907,1.26141,0.454997,1.26139,0.455,
1763896930940,1.26141,0.454997,1.26139,0.455,
1763896930986,1.2614,0.454998,1.26138,0.455001,
1763896931020,1.2614,0.454998,1.26138,0.455001,
1763896931063,1.2614,0.454998,1.26138,0.455001,
1763896931089,1.2614,0.454999,1.26138,0.455001,
1763896931128,1.2614,0.454999,1.26138,0.455002,
1763896931161,1.2614,0.455,1.26138,0.455002,
1763896931210,1.2614,0.455,1.26138,0.455002,
1763896931247,1.26139,0.455,1.26138,0.455002,
1763896931296,1.26139,0.455001,1.26138,0.455003,
1763896931325,1.26139,0.455001,1.26138,0.455003,
1763896931361,1.26139,0.455001,1.26138,0.455003,
1763896931389,1.26139,0.455002,1.26138,0.455003,
1763896931423,1.26139,0.455002,1.26138,0.455004,
1763896931459,1.26139,0.455003,1.26138,0.455004,
1763896931507,1.26139,0.455003,1.26138,0.455004,
1763896931553,1.26138,0.455003,1.26138,0.455005,
1763896931593,1.26138,0.455004,1.26137,0.455005,
1763896931629,1.26138,0.455004,1.26137,0.455005,
1763896931667,1.26138,0.455004,1.26137,0.455006,
1763896931704,1.26138,0.455005,1.26137,0.455006,
1763896931752,1.26138,0.455005,1.26137,0.455006,
1763896931783,1.26138,0.455006,1.26137,0.455007,
1763896931821,1.26138,0.455006,1.26137,0.455007,
1763896931858,1.26137,0.455006,1.26137,0.455007,
1763896931894,1.26137,0.455007,1.26137,0.455008,
1763896931946,1.26137,0.455007,1.26137,0.455008,
1763896931983,1.26137,0.455007,1.26136,0.455008,
1763896932012,1.26137,0.455008,1.26136,0.455008,
1763896932055,1.26137,0.455008,1.26136,0.455009,
1763896932090,1.26137,0.455008,1.26136,0.455009,
1763896932131,1.26136,0.455009,1.26136,0.455009,
1763896932168,1.26136,0.455009,1.26136,0.45501,
1763896932200,1.26136,0.45501,1.26136,0.45501,
