step,x,y,z,yaw,lane_id,segment_id,parent_segment_id,lane_side,direction,direction_group,connect_next
3105,38.500,-13.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3106,38.500,-14.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3107,38.500,-14.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3108,38.500,-15.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3109,38.500,-15.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3110,38.500,-16.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3111,38.500,-16.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3112,38.500,-17.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3113,38.500,-17.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3114,38.500,-18.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3115,38.500,-18.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3116,38.500,-19.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3117,38.500,-19.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3118,38.500,-20.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3119,38.500,-20.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3120,38.500,-21.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3121,38.500,-21.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3122,38.500,-22.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3123,38.500,-22.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3124,38.500,-23.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3125,38.500,-23.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3126,38.500,-24.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3127,38.500,-24.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3128,38.500,-25.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3129,38.500,-25.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3130,38.500,-26.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3131,38.500,-26.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3132,38.500,-27.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3133,38.500,-27.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3134,38.500,-28.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3135,38.500,-28.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3136,38.500,-29.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3137,38.500,-29.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3138,38.500,-30.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3139,38.500,-30.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3140,38.500,-31.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3141,38.500,-31.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3142,38.500,-32.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3143,38.500,-32.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3144,38.500,-33.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3145,38.500,-33.500,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,1
3146,38.500,-34.000,0.500,-90.000,V_x40.0_y-34.0_-3.0_reverse_right,V_x40.0_y-34.0_-3.0,V_x40.0_y-34.0_-3.0,right,reverse,reverse_right,0
3147,41.500,-34.000,0.500,90.000,outer_bottom_right_conn0_forward_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,forward,forward_right,1
3148,41.500,-33.500,0.500,90.000,outer_bottom_right_conn0_forward_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,forward,forward_right,1
3149,41.500,-33.000,0.500,90.000,outer_bottom_right_conn0_forward_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,forward,forward_right,1
3150,41.500,-32.500,0.500,90.000,outer_bottom_right_conn0_forward_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,forward,forward_right,1
3151,41.500,-32.000,0.500,90.000,outer_bottom_right_conn0_forward_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,forward,forward_right,1
3152,41.500,-31.500,0.500,90.000,outer_bottom_right_conn0_forward_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,forward,forward_right,1
3153,41.500,-31.000,0.500,90.000,outer_bottom_right_conn0_forward_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,forward,forward_right,1
3154,41.500,-30.500,0.500,90.000,outer_bottom_right_conn0_forward_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,forward,forward_right,1
3155,41.500,-30.000,0.500,90.000,outer_bottom_right_conn0_forward_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,forward,forward_right,0
3156,38.500,-30.000,0.500,-90.000,outer_bottom_right_conn0_reverse_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,reverse,reverse_right,1
3157,38.500,-30.500,0.500,-90.000,outer_bottom_right_conn0_reverse_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,reverse,reverse_right,1
3158,38.500,-31.000,0.500,-90.000,outer_bottom_right_conn0_reverse_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,reverse,reverse_right,1
3159,38.500,-31.500,0.500,-90.000,outer_bottom_right_conn0_reverse_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,reverse,reverse_right,1
3160,38.500,-32.000,0.500,-90.000,outer_bottom_right_conn0_reverse_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,reverse,reverse_right,1
3161,38.500,-32.500,0.500,-90.000,outer_bottom_right_conn0_reverse_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,reverse,reverse_right,1
3162,38.500,-33.000,0.500,-90.000,outer_bottom_right_conn0_reverse_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,reverse,reverse_right,1
3163,38.500,-33.500,0.500,-90.000,outer_bottom_right_conn0_reverse_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,reverse,reverse_right,1
3164,38.500,-34.000,0.500,-90.000,outer_bottom_right_conn0_reverse_right,outer_bottom_right_conn0,outer_bottom_right_conn0,right,reverse,reverse_right,0
3165,40.000,-32.500,0.500,180.000,outer_bottom_right_conn1_forward_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,forward,forward_right,1
3166,39.500,-32.500,0.500,180.000,outer_bottom_right_conn1_forward_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,forward,forward_right,1
3167,39.000,-32.500,0.500,180.000,outer_bottom_right_conn1_forward_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,forward,forward_right,1
3168,38.500,-32.500,0.500,180.000,outer_bottom_right_conn1_forward_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,forward,forward_right,1
3169,38.000,-32.500,0.500,180.000,outer_bottom_right_conn1_forward_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,forward,forward_right,1
3170,37.500,-32.500,0.500,180.000,outer_bottom_right_conn1_forward_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,forward,forward_right,1
3171,37.000,-32.500,0.500,180.000,outer_bottom_right_conn1_forward_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,forward,forward_right,1
3172,36.500,-32.500,0.500,180.000,outer_bottom_right_conn1_forward_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,forward,forward_right,1
3173,36.000,-32.500,0.500,180.000,outer_bottom_right_conn1_forward_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,forward,forward_right,0
3174,36.000,-35.500,0.500,0.000,outer_bottom_right_conn1_reverse_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,reverse,reverse_right,1
3175,36.500,-35.500,0.500,0.000,outer_bottom_right_conn1_reverse_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,reverse,reverse_right,1
3176,37.000,-35.500,0.500,0.000,outer_bottom_right_conn1_reverse_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,reverse,reverse_right,1
3177,37.500,-35.500,0.500,0.000,outer_bottom_right_conn1_reverse_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,reverse,reverse_right,1
3178,38.000,-35.500,0.500,0.000,outer_bottom_right_conn1_reverse_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,reverse,reverse_right,1
3179,38.500,-35.500,0.500,0.000,outer_bottom_right_conn1_reverse_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,reverse,reverse_right,1
3180,39.000,-35.500,0.500,0.000,outer_bottom_right_conn1_reverse_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,reverse,reverse_right,1
3181,39.500,-35.500,0.500,0.000,outer_bottom_right_conn1_reverse_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,reverse,reverse_right,1
3182,40.000,-35.500,0.500,0.000,outer_bottom_right_conn1_reverse_right,outer_bottom_right_conn1,outer_bottom_right_conn1,right,reverse,reverse_right,0
3183,2.000,-34.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3184,2.000,-34.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3185,2.000,-35.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3186,2.000,-35.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3187,2.000,-36.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3188,2.000,-36.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3189,2.000,-37.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3190,2.000,-37.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3191,2.000,-38.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3192,2.000,-38.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3193,2.000,-39.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3194,2.000,-39.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3195,2.000,-40.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3196,2.000,-40.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3197,2.000,-41.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3198,2.000,-41.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3199,2.000,-42.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3200,2.000,-42.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3201,2.000,-43.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3202,2.000,-43.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3203,2.000,-44.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3204,2.000,-44.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3205,2.000,-45.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3206,2.000,-45.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3207,2.000,-46.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3208,2.000,-46.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3209,2.000,-47.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3210,2.000,-47.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3211,2.000,-48.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3212,2.000,-48.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3213,2.000,-49.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3214,2.000,-49.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3215,2.000,-50.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3216,2.000,-50.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3217,2.000,-51.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3218,2.000,-51.500,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,1
3219,2.000,-52.000,0.500,-90.000,ENTRY_x2.0_reverse_right,ENTRY_x2.0,ENTRY_x2.0,right,reverse,reverse_right,0
3220,6.000,-32.500,0.500,180.000,ENTRY_CONN_x6.0_forward_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,forward,forward_right,1
3221,5.500,-32.500,0.500,180.000,ENTRY_CONN_x6.0_forward_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,forward,forward_right,1
3222,5.000,-32.500,0.500,180.000,ENTRY_CONN_x6.0_forward_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,forward,forward_right,1
3223,4.500,-32.500,0.500,180.000,ENTRY_CONN_x6.0_forward_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,forward,forward_right,1
3224,4.000,-32.500,0.500,180.000,ENTRY_CONN_x6.0_forward_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,forward,forward_right,1
3225,3.500,-32.500,0.500,180.000,ENTRY_CONN_x6.0_forward_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,forward,forward_right,1
3226,3.000,-32.500,0.500,180.000,ENTRY_CONN_x6.0_forward_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,forward,forward_right,1
3227,2.500,-32.500,0.500,180.000,ENTRY_CONN_x6.0_forward_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,forward,forward_right,1
3228,2.000,-32.500,0.500,180.000,ENTRY_CONN_x6.0_forward_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,forward,forward_right,0
3229,2.000,-35.500,0.500,0.000,ENTRY_CONN_x6.0_reverse_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,reverse,reverse_right,1
3230,2.500,-35.500,0.500,0.000,ENTRY_CONN_x6.0_reverse_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,reverse,reverse_right,1
3231,3.000,-35.500,0.500,0.000,ENTRY_CONN_x6.0_reverse_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,reverse,reverse_right,1
3232,3.500,-35.500,0.500,0.000,ENTRY_CONN_x6.0_reverse_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,reverse,reverse_right,1
3233,4.000,-35.500,0.500,0.000,ENTRY_CONN_x6.0_reverse_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,reverse,reverse_right,1
3234,4.500,-35.500,0.500,0.000,ENTRY_CONN_x6.0_reverse_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,reverse,reverse_right,1
3235,5.000,-35.500,0.500,0.000,ENTRY_CONN_x6.0_reverse_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,reverse,reverse_right,1
3236,5.500,-35.500,0.500,0.000,ENTRY_CONN_x6.0_reverse_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,reverse,reverse_right,1
3237,6.000,-35.500,0.500,0.000,ENTRY_CONN_x6.0_reverse_right,ENTRY_CONN_x6.0,ENTRY_CONN_x6.0,right,reverse,reverse_right,0
3238,6.000,-52.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3239,6.000,-51.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3240,6.000,-51.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3241,6.000,-50.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3242,6.000,-50.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3243,6.000,-49.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3244,6.000,-49.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3245,6.000,-48.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3246,6.000,-48.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3247,6.000,-47.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3248,6.000,-47.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3249,6.000,-46.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3250,6.000,-46.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3251,6.000,-45.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3252,6.000,-45.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3253,6.000,-44.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3254,6.000,-44.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3255,6.000,-43.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3256,6.000,-43.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3257,6.000,-42.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3258,6.000,-42.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3259,6.000,-41.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3260,6.000,-41.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3261,6.000,-40.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3262,6.000,-40.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3263,6.000,-39.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3264,6.000,-39.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3265,6.000,-38.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3266,6.000,-38.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3267,6.000,-37.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3268,6.000,-37.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3269,6.000,-36.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3270,6.000,-36.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3271,6.000,-35.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3272,6.000,-35.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3273,6.000,-34.500,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,1
3274,6.000,-34.000,0.500,90.000,ENTRY_x6.0_forward_right,ENTRY_x6.0,ENTRY_x6.0,right,forward,forward_right,0
3275,-38.503,43.904,0.500,86.331,outer_top_left_forward_right,outer_top_left,outer_top_left,right,forward,forward_right,1
3276,-38.495,44.217,0.500,79.162,outer_top_left_forward_right,outer_top_left,outer_top_left,right,forward,forward_right,1
3277,-38.448,44.525,0.500,71.928,outer_top_left_forward_right,outer_top_left,outer_top_left,right,forward,forward_right,1
3278,-38.361,44.828,0.500,64.872,outer_top_left_forward_right,outer_top_left,outer_top_left,right,forward,forward_right,1
3279,-38.239,45.115,0.500,57.678,outer_top_left_forward_right,outer_top_left,outer_top_left,right,forward,forward_right,1
