step,x,y,z,yaw,lane_id,segment_id,segment_type,direction,source,target,connect_next
2855,40.000,-22.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2856,40.000,-21.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2857,40.000,-21.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2858,40.000,-20.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2859,40.000,-20.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2860,40.000,-19.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2861,40.000,-19.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2862,40.000,-18.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2863,40.000,-18.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2864,40.000,-17.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2865,40.000,-17.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2866,40.000,-16.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2867,40.000,-16.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2868,40.000,-15.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2869,40.000,-15.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2870,40.000,-14.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2871,40.000,-14.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2872,40.000,-13.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2873,40.000,-13.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2874,40.000,-12.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2875,40.000,-12.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2876,40.000,-11.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2877,40.000,-11.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2878,40.000,-10.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2879,40.000,-10.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2880,40.000,-9.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2881,40.000,-9.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2882,40.000,-8.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2883,40.000,-8.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2884,40.000,-7.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2885,40.000,-7.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2886,40.000,-6.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2887,40.000,-6.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2888,40.000,-5.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2889,40.000,-5.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2890,40.000,-4.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2891,40.000,-4.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2892,40.000,-3.500,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,1
2893,40.000,-3.000,0.500,90.000,V_x40.0_y-34.0_-3.0_fwd,V_x40.0_y-34.0_-3.0_fwd,straight,bidirectional,J_40p00_m34p00,J_40p00_m3p00,0
2894,40.000,-34.000,0.500,90.000,outer_bottom_right_conn0_rev,outer_bottom_right_conn0_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_40p00_m30p00,1
2895,40.000,-33.500,0.500,90.000,outer_bottom_right_conn0_rev,outer_bottom_right_conn0_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_40p00_m30p00,1
2896,40.000,-33.000,0.500,90.000,outer_bottom_right_conn0_rev,outer_bottom_right_conn0_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_40p00_m30p00,1
2897,40.000,-32.500,0.500,90.000,outer_bottom_right_conn0_rev,outer_bottom_right_conn0_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_40p00_m30p00,1
2898,40.000,-32.000,0.500,90.000,outer_bottom_right_conn0_rev,outer_bottom_right_conn0_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_40p00_m30p00,1
2899,40.000,-31.500,0.500,90.000,outer_bottom_right_conn0_rev,outer_bottom_right_conn0_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_40p00_m30p00,1
2900,40.000,-31.000,0.500,90.000,outer_bottom_right_conn0_rev,outer_bottom_right_conn0_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_40p00_m30p00,1
2901,40.000,-30.500,0.500,90.000,outer_bottom_right_conn0_rev,outer_bottom_right_conn0_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_40p00_m30p00,1
2902,40.000,-30.000,0.500,90.000,outer_bottom_right_conn0_rev,outer_bottom_right_conn0_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_40p00_m30p00,0
2903,40.000,-34.000,0.500,180.000,outer_bottom_right_conn1_rev,outer_bottom_right_conn1_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_36p00_m34p00,1
2904,39.500,-34.000,0.500,180.000,outer_bottom_right_conn1_rev,outer_bottom_right_conn1_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_36p00_m34p00,1
2905,39.000,-34.000,0.500,180.000,outer_bottom_right_conn1_rev,outer_bottom_right_conn1_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_36p00_m34p00,1
2906,38.500,-34.000,0.500,180.000,outer_bottom_right_conn1_rev,outer_bottom_right_conn1_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_36p00_m34p00,1
2907,38.000,-34.000,0.500,180.000,outer_bottom_right_conn1_rev,outer_bottom_right_conn1_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_36p00_m34p00,1
2908,37.500,-34.000,0.500,180.000,outer_bottom_right_conn1_rev,outer_bottom_right_conn1_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_36p00_m34p00,1
2909,37.000,-34.000,0.500,180.000,outer_bottom_right_conn1_rev,outer_bottom_right_conn1_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_36p00_m34p00,1
2910,36.500,-34.000,0.500,180.000,outer_bottom_right_conn1_rev,outer_bottom_right_conn1_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_36p00_m34p00,1
2911,36.000,-34.000,0.500,180.000,outer_bottom_right_conn1_rev,outer_bottom_right_conn1_rev,arc_connector,bidirectional,J_40p00_m34p00,ARC_36p00_m34p00,0
2912,2.000,-52.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2913,2.000,-51.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2914,2.000,-51.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2915,2.000,-50.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2916,2.000,-50.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2917,2.000,-49.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2918,2.000,-49.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2919,2.000,-48.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2920,2.000,-48.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2921,2.000,-47.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2922,2.000,-47.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2923,2.000,-46.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2924,2.000,-46.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2925,2.000,-45.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2926,2.000,-45.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2927,2.000,-44.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2928,2.000,-44.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2929,2.000,-43.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2930,2.000,-43.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2931,2.000,-42.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2932,2.000,-42.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2933,2.000,-41.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2934,2.000,-41.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2935,2.000,-40.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2936,2.000,-40.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2937,2.000,-39.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2938,2.000,-39.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2939,2.000,-38.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2940,2.000,-38.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2941,2.000,-37.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2942,2.000,-37.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2943,2.000,-36.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2944,2.000,-36.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2945,2.000,-35.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2946,2.000,-35.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2947,2.000,-34.500,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,1
2948,2.000,-34.000,0.500,90.000,ENTRY_x2.0_fwd,ENTRY_x2.0_fwd,entry_road,bidirectional,ENTRY_2p00_m52p00,ENTRY_2p00_m34p00,0
2949,2.000,-34.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2950,2.000,-34.500,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2951,2.000,-35.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2952,2.000,-35.500,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2953,2.000,-36.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2954,2.000,-36.500,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2955,2.000,-37.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2956,2.000,-37.500,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2957,2.000,-38.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2958,2.000,-38.500,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2959,2.000,-39.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2960,2.000,-39.500,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2961,2.000,-40.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2962,2.000,-40.500,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2963,2.000,-41.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2964,2.000,-41.500,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2965,2.000,-42.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2966,2.000,-42.500,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2967,2.000,-43.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2968,2.000,-43.500,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2969,2.000,-44.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2970,2.000,-44.500,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
2971,2.000,-45.000,0.500,-90.000,ENTRY_x2.0_rev,ENTRY_x2.0_rev,entry_road,bidirectional,ENTRY_2p00_m34p00,ENTRY_2p00_m52p00,1
